time,server,avg_bitrate_mode_live,avg_bitrate_mode_vod
2025-01-12 21:49:00,ceimno1-08,4005537.0,2829245.0
2025-01-12 21:49:00,ceimno1-09,4307624.0,4301596.0
2025-01-12 21:49:00,ceimno1-10,4348815.0,3618642.0
2025-01-12 21:49:00,ceimno1-11,4410816.0,1726266.0
2025-01-12 21:49:00,ceimno1-12,4294023.0,4242003.0
2025-01-12 21:49:00,ceimno1-13,3000000.0,18000000.0
2025-01-12 21:49:00,ceimno1-14,4287477.0,4723430.0
2025-01-12 21:49:00,ceimno1-15,4126012.0,4775714.0
2025-01-12 21:49:00,ceimno1-16,4154046.0,3104113.0
2025-01-12 21:49:00,ceimno1-17,4243851.0,5434783.0
2025-01-12 21:49:00,ceimno1-18,4506995.0,1940640.0
2025-01-12 21:49:00,ceimno1-19,3954014.0,3305217.0
2025-01-12 21:49:00,ceimpe1-01,3765126.0,3115712.0
2025-01-12 21:49:00,ceimpe1-02,3916977.0,3203998.0
2025-01-12 21:49:00,ceimpe1-03,4050766.0,2338749.0
2025-01-12 21:49:00,ceimpe1-04,3570390.0,885645.0
2025-01-12 21:49:00,ceimpe1-05,3700024.0,3218179.0
2025-01-12 21:49:00,ceimpe1-06,3459287.0,2504262.0
2025-01-12 21:49:00,ceimpe1-07,3737695.0,2863346.0
2025-01-12 21:49:00,ceimpe1-08,3244634.0,2892975.0
2025-01-12 21:49:00,ceimpe1-09,3737767.0,2250749.0
2025-01-12 21:49:00,ceimpe1-10,3398203.0,2897902.0
2025-01-12 21:49:00,ceimpe1-11,3925232.0,1666795.0
2025-01-12 21:49:00,ceimpe1-12,3156766.0,1453489.0
2025-01-12 21:49:00,ceimpe1-13,3866015.0,2950721.0
2025-01-12 21:49:00,ceimpe1-14,3384920.0,1793354.0
2025-01-12 21:49:00,ceimpe1-15,4107911.0,880956.0
2025-01-12 21:49:00,ceimpe1-16,3202982.0,2379956.0
2025-01-12 21:49:00,ceimsm1-01,4077020.0,3175017.0
2025-01-12 21:49:00,ceimsm1-02,4241336.0,3219877.0
2025-01-12 21:49:00,ceimsm1-03,3948619.0,2263469.0
2025-01-12 21:49:00,ceimsm1-04,4046298.0,3336108.0
2025-01-12 21:49:00,ceimsm1-05,4061496.0,2655156.0
2025-01-12 21:49:00,ceimsm1-06,4006105.0,3261387.0
2025-01-12 21:49:00,ceimsm1-07,4084604.0,3309095.0
2025-01-12 21:49:00,ceimsm1-08,3884606.0,3190793.0
2025-01-12 21:49:00,ceimsm1-09,4172166.0,3368514.0
2025-01-12 21:49:00,ceimsm1-10,4232473.0,3280073.0
2025-01-12 21:49:00,ceimsm1-11,4178141.0,2711948.0
2025-01-12 21:49:00,ceimsm1-12,4126546.0,3063810.0
2025-01-12 21:49:00,ceimsm1-13,4060064.0,3267374.0
2025-01-12 21:49:00,ceimsm1-14,3735625.0,2528239.0
2025-01-12 21:49:00,ceimsm1-15,4125853.0,3292899.0
2025-01-12 21:49:00,ceimsm1-16,3957991.0,3297872.0
2025-01-12 21:49:00,ceimsm1-17,4121648.0,3456093.0
2025-01-12 21:49:00,ceimsm1-18,4036031.0,3404431.0
2025-01-12 21:49:00,codmno1-05,,9428571.0
2025-01-12 21:49:00,codmpe1-05,,8000000.0
2025-01-12 21:49:30,cecbep1-01,3867030.0,2610871.0
2025-01-12 21:49:30,cecbep1-02,3926436.0,2691403.0
2025-01-12 21:49:30,cecbep1-03,3966245.0,2486002.0
2025-01-12 21:49:30,cecbep1-04,3841640.0,2482595.0
2025-01-12 21:49:30,cecbep1-05,3939696.0,2658525.0
2025-01-12 21:49:30,cecbep1-06,3844118.0,2369044.0
2025-01-12 21:49:30,cecbep1-07,3623403.0,2554673.0
2025-01-12 21:49:30,cecbep1-08,3883490.0,2119993.0
2025-01-12 21:49:30,cecmaz1-01,3704627.0,2308511.0
2025-01-12 21:49:30,cecmaz1-02,3664792.0,1493967.0
2025-01-12 21:49:30,cecmaz1-03,3701895.0,1903016.0
2025-01-12 21:49:30,cecmaz1-04,3696068.0,1292619.0
2025-01-12 21:49:30,cecmaz1-05,3663949.0,2103698.0
2025-01-12 21:49:30,cecmaz1-06,3673204.0,1565765.0
2025-01-12 21:49:30,cecmaz1-07,3686413.0,2190599.0
2025-01-12 21:49:30,cecmaz1-08,3525112.0,1413229.0
2025-01-12 21:49:30,cecmsm1-01,4041465.0,3247619.0
2025-01-12 21:49:30,cecmsm1-02,3932685.0,2589667.0
2025-01-12 21:49:30,cecmsm1-04,3919366.0,1946279.0
2025-01-12 21:49:30,cecmsm1-05,3796071.0,1752473.0
2025-01-12 21:49:30,cecmsm1-06,3532187.0,1322691.0
2025-01-12 21:49:30,cecmsm1-07,3915670.0,1394933.0
2025-01-12 21:49:30,cecmsm1-08,3711242.0,1903394.0
2025-01-12 21:49:30,cefsbin3-01,4475770.0,1543596.0
2025-01-12 21:49:30,cefsbin3-02,4444677.0,2508770.0
2025-01-12 21:49:30,cefsbin3-03,4416065.0,1784298.0
2025-01-12 21:49:30,cefsbin3-04,4396137.0,2141859.0
2025-01-12 21:49:30,cefsbin3-05,4209260.0,2475779.0
2025-01-12 21:49:30,cefsbin3-06,4354744.0,2226520.0
2025-01-12 21:49:30,ceihta1-01,3973763.0,2529707.0
2025-01-12 21:49:30,ceihta1-02,4057268.0,2934886.0
2025-01-12 21:49:30,ceihta1-03,3906115.0,2882995.0
2025-01-12 21:49:30,ceihta1-04,3832894.0,2597199.0
2025-01-12 21:49:30,ceihta1-05,3868710.0,1595043.0
2025-01-12 21:49:30,ceihta1-06,4006386.0,2046569.0
2025-01-12 21:49:30,ceihta1-07,4086920.0,1436378.0
2025-01-12 21:49:30,ceihta1-08,4035376.0,2071687.0
2025-01-12 21:49:30,ceihta1-09,3806805.0,2455400.0
2025-01-12 21:49:30,ceihta1-10,4095814.0,1892533.0
2025-01-12 21:49:30,ceihta1-11,3664797.0,2251041.0
2025-01-12 21:49:30,ceihta1-12,4057119.0,1916152.0
2025-01-12 21:49:30,ceihta1-13,3435418.0,2376888.0
2025-01-12 21:49:30,ceihta1-14,3975016.0,2843759.0
2025-01-12 21:49:30,ceihta1-15,3958949.0,2461990.0
2025-01-12 21:49:30,ceihta1-16,3984146.0,1749965.0
2025-01-12 21:49:30,ceihta1-17,3866733.0,1499390.0
2025-01-12 21:49:30,ceihta1-18,3991183.0,2793103.0
2025-01-12 21:49:30,ceihta1-19,3848048.0,2151526.0
2025-01-12 21:49:30,ceihta1-20,3936718.0,2476754.0
2025-01-12 21:49:30,ceimno1-01,4392439.0,5550523.0
2025-01-12 21:49:30,ceimno1-02,4324677.0,2134226.0
2025-01-12 21:49:30,ceimno1-03,4297689.0,2631783.0
2025-01-12 21:49:30,ceimno1-04,4749834.0,2576057.0
2025-01-12 21:49:30,ceimno1-05,4259941.0,2336184.0
2025-01-12 21:49:30,ceimno1-06,4187226.0,4061481.0
2025-01-12 21:49:30,ceimno1-07,4299991.0,5161716.0
2025-01-12 21:49:30,ceimno1-08,4025042.0,2864044.0
2025-01-12 21:49:30,ceimno1-09,4334977.0,3172870.0
2025-01-12 21:49:30,ceimno1-10,4400888.0,4402182.0
2025-01-12 21:49:30,ceimno1-11,4477098.0,1631048.0
2025-01-12 21:49:30,ceimno1-12,4269151.0,6075636.0
2025-01-12 21:49:30,ceimno1-13,3000000.0,18000000.0
2025-01-12 21:49:30,ceimno1-14,4298228.0,3775728.0
2025-01-12 21:49:30,ceimno1-15,4129243.0,2892391.0
2025-01-12 21:49:30,ceimno1-16,4168755.0,3141456.0
2025-01-12 21:49:30,ceimno1-17,4257319.0,4033654.0
2025-01-12 21:49:30,ceimno1-18,4553963.0,1949291.0
2025-01-12 21:49:30,ceimno1-19,3966738.0,2511509.0
2025-01-12 21:49:30,ceimpe1-01,3818606.0,2019939.0
2025-01-12 21:49:30,ceimpe1-02,3945459.0,3210762.0
2025-01-12 21:49:30,ceimpe1-03,4153818.0,2508298.0
2025-01-12 21:49:30,ceimpe1-04,3585775.0,1424444.0
2025-01-12 21:49:30,ceimpe1-05,3733115.0,3296692.0
2025-01-12 21:49:30,ceimpe1-06,3456872.0,2611276.0
2025-01-12 21:49:30,ceimpe1-07,3763910.0,2879299.0
2025-01-12 21:49:30,ceimpe1-08,3262127.0,2767580.0
2025-01-12 21:49:30,ceimpe1-09,3747494.0,1340303.0
2025-01-12 21:49:30,ceimpe1-10,3412172.0,2549772.0
2025-01-12 21:49:30,ceimpe1-11,4028342.0,1652416.0
2025-01-12 21:49:30,ceimpe1-12,3166413.0,1756765.0
2025-01-12 21:49:30,ceimpe1-13,3870416.0,2938557.0
2025-01-12 21:49:30,ceimpe1-14,3384666.0,1723216.0
2025-01-12 21:49:30,ceimpe1-15,4186073.0,2684350.0
2025-01-12 21:49:30,ceimpe1-16,3215685.0,1802677.0
2025-01-12 21:49:30,ceimsm1-01,4099471.0,3268369.0
2025-01-12 21:49:30,ceimsm1-02,4302373.0,3168692.0
2025-01-12 21:49:30,ceimsm1-03,3817973.0,2187020.0
2025-01-12 21:49:30,ceimsm1-04,4065686.0,3166803.0
2025-01-12 21:49:30,ceimsm1-05,4067909.0,3345584.0
2025-01-12 21:49:30,ceimsm1-06,4022500.0,3351794.0
2025-01-12 21:49:30,ceimsm1-07,4106613.0,3335068.0
2025-01-12 21:49:30,ceimsm1-08,3912773.0,3374842.0
2025-01-12 21:49:30,ceimsm1-09,4215660.0,3492960.0
2025-01-12 21:49:30,ceimsm1-10,4213808.0,3373303.0
2025-01-12 21:49:30,ceimsm1-11,4235194.0,3364894.0
2025-01-12 21:49:30,ceimsm1-12,4137647.0,2787273.0
2025-01-12 21:49:30,ceimsm1-13,4084900.0,3200650.0
2025-01-12 21:49:30,ceimsm1-14,3885319.0,3455941.0
2025-01-12 21:49:30,ceimsm1-15,4146635.0,3291012.0
2025-01-12 21:49:30,ceimsm1-16,3973111.0,3312279.0
2025-01-12 21:49:30,ceimsm1-17,4132594.0,3471704.0
2025-01-12 21:49:30,ceimsm1-18,4057320.0,3388395.0
2025-01-12 21:49:30,codmno1-05,,9428571.0
2025-01-12 21:49:30,codmpe1-05,,8000000.0
2025-01-12 21:50:00,cecbep1-01,3882021.0,2574532.0
2025-01-12 21:50:00,cecbep1-02,3945885.0,2669637.0
2025-01-12 21:50:00,cecbep1-03,3964714.0,2502138.0
2025-01-12 21:50:00,cecbep1-04,3851235.0,2507261.0
2025-01-12 21:50:00,cecbep1-05,3955841.0,2632536.0
2025-01-12 21:50:00,cecbep1-06,3838386.0,2360401.0
2025-01-12 21:50:00,cecbep1-07,3654173.0,2525253.0
2025-01-12 21:50:00,cecbep1-08,3889104.0,2155795.0
2025-01-12 21:50:00,cecmaz1-01,3702179.0,2332975.0
2025-01-12 21:50:00,cecmaz1-02,3671428.0,1495665.0
2025-01-12 21:50:00,cecmaz1-03,3701841.0,1940424.0
2025-01-12 21:50:00,cecmaz1-04,3704312.0,1293803.0
2025-01-12 21:50:00,cecmaz1-05,3665429.0,2103488.0
2025-01-12 21:50:00,cecmaz1-06,3679206.0,1603718.0
2025-01-12 21:50:00,cecmaz1-07,3663434.0,2224072.0
2025-01-12 21:50:00,cecmaz1-08,3564472.0,1416632.0
2025-01-12 21:50:00,cecmsm1-01,3924771.0,3022654.0
2025-01-12 21:50:00,cecmsm1-02,3941626.0,2184657.0
2025-01-12 21:50:00,cecmsm1-04,3902462.0,1909678.0
2025-01-12 21:50:00,cecmsm1-05,3791414.0,1714227.0
2025-01-12 21:50:00,cecmsm1-06,3015958.0,1229673.0
2025-01-12 21:50:00,cecmsm1-07,3888999.0,1337463.0
2025-01-12 21:50:00,cecmsm1-08,3723397.0,1516501.0
2025-01-12 21:50:00,cefsbin3-01,4517706.0,1977666.0
2025-01-12 21:50:00,cefsbin3-02,4468673.0,2467439.0
2025-01-12 21:50:00,cefsbin3-03,4475159.0,1769962.0
2025-01-12 21:50:00,cefsbin3-04,4430146.0,2172951.0
2025-01-12 21:50:00,cefsbin3-05,4242264.0,1988319.0
2025-01-12 21:50:00,cefsbin3-06,4391184.0,2235728.0
2025-01-12 21:50:00,ceihta1-01,3991849.0,2547681.0
2025-01-12 21:50:00,ceihta1-02,4056506.0,2889023.0
2025-01-12 21:50:00,ceihta1-03,3901804.0,2819847.0
2025-01-12 21:50:00,ceihta1-04,3708245.0,2518470.0
2025-01-12 21:50:00,ceihta1-05,3905710.0,1614299.0
2025-01-12 21:50:00,ceihta1-06,4008152.0,2106430.0
2025-01-12 21:50:00,ceihta1-07,4146387.0,1754462.0
2025-01-12 21:50:00,ceihta1-08,4057291.0,2073123.0
2025-01-12 21:50:00,ceihta1-09,3825354.0,2551144.0
2025-01-12 21:50:00,ceihta1-10,4080487.0,1932257.0
2025-01-12 21:50:00,ceihta1-11,3642389.0,2253439.0
2025-01-12 21:50:00,ceihta1-12,4042615.0,1941135.0
2025-01-12 21:50:00,ceihta1-13,3484253.0,2447297.0
2025-01-12 21:50:00,ceihta1-14,3982973.0,2835209.0
2025-01-12 21:50:00,ceihta1-15,3874424.0,2522513.0
2025-01-12 21:50:00,ceihta1-16,3920456.0,1589730.0
2025-01-12 21:50:00,ceihta1-17,3855683.0,1559530.0
2025-01-12 21:50:00,ceihta1-18,3986887.0,2809680.0
2025-01-12 21:50:00,ceihta1-19,3808309.0,2207293.0
2025-01-12 21:50:00,ceihta1-20,3805707.0,2060516.0
2025-01-12 21:50:00,ceimno1-01,4352848.0,4422984.0
2025-01-12 21:50:00,ceimno1-02,4331968.0,2095665.0
2025-01-12 21:50:00,ceimno1-03,4297552.0,3286290.0
2025-01-12 21:50:00,ceimno1-04,4752444.0,2750033.0
2025-01-12 21:50:00,ceimno1-05,4278868.0,2312386.0
2025-01-12 21:50:00,ceimno1-06,4158684.0,4028431.0
2025-01-12 21:50:00,ceimno1-07,4306374.0,5574354.0
2025-01-12 21:50:00,ceimno1-08,4039835.0,2637253.0
2025-01-12 21:50:00,ceimno1-09,4348351.0,3130510.0
2025-01-12 21:50:00,ceimno1-10,4432073.0,3393620.0
2025-01-12 21:50:00,ceimno1-11,4437563.0,1753512.0
2025-01-12 21:50:00,ceimno1-12,4308839.0,4043209.0
2025-01-12 21:50:00,ceimno1-13,3000000.0,18000000.0
2025-01-12 21:50:00,ceimno1-14,4306456.0,3772118.0
2025-01-12 21:50:00,ceimno1-15,4140063.0,2804636.0
2025-01-12 21:50:00,ceimno1-16,4170323.0,3631081.0
2025-01-12 21:50:00,ceimno1-17,4241948.0,3600000.0
2025-01-12 21:50:00,ceimno1-18,4604803.0,1887253.0
2025-01-12 21:50:00,ceimno1-19,3966224.0,2407785.0
2025-01-12 21:50:00,ceimpe1-01,3830345.0,3144543.0
2025-01-12 21:50:00,ceimpe1-02,4101580.0,3202590.0
2025-01-12 21:50:00,ceimpe1-03,4136406.0,2508334.0
2025-01-12 21:50:00,ceimpe1-04,3601174.0,903030.0
2025-01-12 21:50:00,ceimpe1-05,3761453.0,2139126.0
2025-01-12 21:50:00,ceimpe1-06,3424353.0,3370473.0
2025-01-12 21:50:00,ceimpe1-07,3791221.0,2017993.0
2025-01-12 21:50:00,ceimpe1-08,3255268.0,2531923.0
2025-01-12 21:50:00,ceimpe1-09,3727892.0,1241521.0
2025-01-12 21:50:00,ceimpe1-10,3401383.0,2882607.0
2025-01-12 21:50:00,ceimpe1-11,3989954.0,1650064.0
2025-01-12 21:50:00,ceimpe1-12,3191884.0,1330340.0
2025-01-12 21:50:00,ceimpe1-13,3882646.0,2957477.0
2025-01-12 21:50:00,ceimpe1-14,3397134.0,1686756.0
2025-01-12 21:50:00,ceimpe1-15,4169790.0,1817872.0
2025-01-12 21:50:00,ceimpe1-16,3209181.0,1817431.0
2025-01-12 21:50:00,ceimsm1-01,4111909.0,3298723.0
2025-01-12 21:50:00,ceimsm1-02,4306355.0,3404762.0
2025-01-12 21:50:00,ceimsm1-03,4130600.0,2508975.0
2025-01-12 21:50:00,ceimsm1-04,4072785.0,3210191.0
2025-01-12 21:50:00,ceimsm1-05,4086864.0,3324719.0
2025-01-12 21:50:00,ceimsm1-06,4032917.0,3336778.0
2025-01-12 21:50:00,ceimsm1-07,4105428.0,3379855.0
2025-01-12 21:50:00,ceimsm1-08,3797288.0,2648514.0
2025-01-12 21:50:00,ceimsm1-09,4224611.0,3415811.0
2025-01-12 21:50:00,ceimsm1-10,4251025.0,3374942.0
2025-01-12 21:50:00,ceimsm1-11,4219278.0,3478988.0
2025-01-12 21:50:00,ceimsm1-12,4119809.0,2906917.0
2025-01-12 21:50:00,ceimsm1-13,4061307.0,2693434.0
2025-01-12 21:50:00,ceimsm1-14,3935269.0,3444549.0
2025-01-12 21:50:00,ceimsm1-15,4162121.0,3585065.0
2025-01-12 21:50:00,ceimsm1-16,3958505.0,3334875.0
2025-01-12 21:50:00,ceimsm1-17,4109186.0,3519409.0
2025-01-12 21:50:00,ceimsm1-18,4058795.0,3478134.0
2025-01-12 21:50:00,codmno1-05,,9428571.0
2025-01-12 21:50:00,codmpe1-05,,8000000.0
2025-01-12 21:50:30,cecbep1-01,3810695.0,2572564.0
2025-01-12 21:50:30,cecbep1-02,3902624.0,2697559.0
2025-01-12 21:50:30,cecbep1-03,3952456.0,2081891.0
2025-01-12 21:50:30,cecbep1-04,3826196.0,2452078.0
2025-01-12 21:50:30,cecbep1-05,3937667.0,2643395.0
2025-01-12 21:50:30,cecbep1-06,3833807.0,2346528.0
2025-01-12 21:50:30,cecbep1-07,3613849.0,2507204.0
2025-01-12 21:50:30,cecbep1-08,3866487.0,2119033.0
2025-01-12 21:50:30,cecmaz1-01,3692373.0,2315578.0
2025-01-12 21:50:30,cecmaz1-02,3661292.0,1491761.0
2025-01-12 21:50:30,cecmaz1-03,3668102.0,1589935.0
2025-01-12 21:50:30,cecmaz1-04,3675333.0,1637338.0
2025-01-12 21:50:30,cecmaz1-05,3646597.0,2103604.0
2025-01-12 21:50:30,cecmaz1-06,3669999.0,1301457.0
2025-01-12 21:50:30,cecmaz1-07,3652362.0,2254489.0
2025-01-12 21:50:30,cecmaz1-08,3556687.0,1395825.0
2025-01-12 21:50:30,cecmsm1-01,3931806.0,3106956.0
2025-01-12 21:50:30,cecmsm1-02,3953431.0,1908738.0
2025-01-12 21:50:30,cecmsm1-04,3887180.0,1937969.0
2025-01-12 21:50:30,cecmsm1-05,3797256.0,2127621.0
2025-01-12 21:50:30,cecmsm1-06,3215484.0,1266972.0
2025-01-12 21:50:30,cecmsm1-07,3901097.0,1329653.0
2025-01-12 21:50:30,cecmsm1-08,3717029.0,1536364.0
2025-01-12 21:50:30,cefsbin3-01,4436421.0,1501211.0
2025-01-12 21:50:30,cefsbin3-02,4397801.0,2455780.0
2025-01-12 21:50:30,cefsbin3-03,4436305.0,2145722.0
2025-01-12 21:50:30,cefsbin3-04,4380308.0,2121894.0
2025-01-12 21:50:30,cefsbin3-05,4199144.0,1934931.0
2025-01-12 21:50:30,cefsbin3-06,4332942.0,2214658.0
2025-01-12 21:50:30,ceihta1-01,3964060.0,2601695.0
2025-01-12 21:50:30,ceihta1-02,4067675.0,2977175.0
2025-01-12 21:50:30,ceihta1-03,3865492.0,2837199.0
2025-01-12 21:50:30,ceihta1-04,3807661.0,2493542.0
2025-01-12 21:50:30,ceihta1-05,3843003.0,1600660.0
2025-01-12 21:50:30,ceihta1-06,4034076.0,1968516.0
2025-01-12 21:50:30,ceihta1-07,4127252.0,1811597.0
2025-01-12 21:50:30,ceihta1-08,4060745.0,2113874.0
2025-01-12 21:50:30,ceihta1-09,3794262.0,2495296.0
2025-01-12 21:50:30,ceihta1-10,4076064.0,1980571.0
2025-01-12 21:50:30,ceihta1-11,3677943.0,2270137.0
2025-01-12 21:50:30,ceihta1-12,4019408.0,1918900.0
2025-01-12 21:50:30,ceihta1-13,3486794.0,2454964.0
2025-01-12 21:50:30,ceihta1-14,3953936.0,2853456.0
2025-01-12 21:50:30,ceihta1-15,3880203.0,2465493.0
2025-01-12 21:50:30,ceihta1-16,3945438.0,1535687.0
2025-01-12 21:50:30,ceihta1-17,3854719.0,1553886.0
2025-01-12 21:50:30,ceihta1-18,3963954.0,2824354.0
2025-01-12 21:50:30,ceihta1-19,3858789.0,2241672.0
2025-01-12 21:50:30,ceihta1-20,3649685.0,1897316.0
2025-01-12 21:50:30,ceimno1-01,4324606.0,5511404.0
2025-01-12 21:50:30,ceimno1-02,4301847.0,2094787.0
2025-01-12 21:50:30,ceimno1-03,4257917.0,3144922.0
2025-01-12 21:50:30,ceimno1-04,4691142.0,2888764.0
2025-01-12 21:50:30,ceimno1-05,4233382.0,2326495.0
2025-01-12 21:50:30,ceimno1-06,4145834.0,3207944.0
2025-01-12 21:50:30,ceimno1-07,4281105.0,5008856.0
2025-01-12 21:50:30,ceimno1-08,4001604.0,1649567.0
2025-01-12 21:50:30,ceimno1-09,4295766.0,4125880.0
2025-01-12 21:50:30,ceimno1-10,4357415.0,2399224.0
2025-01-12 21:50:30,ceimno1-11,4386716.0,1740741.0
2025-01-12 21:50:30,ceimno1-12,4331011.0,3135673.0
2025-01-12 21:50:30,ceimno1-13,3000000.0,18000000.0
2025-01-12 21:50:30,ceimno1-14,4274109.0,4867413.0
2025-01-12 21:50:30,ceimno1-15,4118501.0,3196759.0
2025-01-12 21:50:30,ceimno1-16,4145447.0,3138587.0
2025-01-12 21:50:30,ceimno1-17,4194284.0,3225386.0
2025-01-12 21:50:30,ceimno1-18,4554292.0,2856182.0
2025-01-12 21:50:30,ceimno1-19,3955159.0,2464732.0
2025-01-12 21:50:30,ceimpe1-01,3827187.0,2540640.0
2025-01-12 21:50:30,ceimpe1-02,4029360.0,3200994.0
2025-01-12 21:50:30,ceimpe1-03,4125358.0,2337843.0
2025-01-12 21:50:30,ceimpe1-04,3557018.0,877753.0
2025-01-12 21:50:30,ceimpe1-05,3733307.0,2380506.0
2025-01-12 21:50:30,ceimpe1-06,3456769.0,1996904.0
2025-01-12 21:50:30,ceimpe1-07,3745898.0,2981287.0
2025-01-12 21:50:30,ceimpe1-08,3247922.0,2835645.0
2025-01-12 21:50:30,ceimpe1-09,3772885.0,970087.0
2025-01-12 21:50:30,ceimpe1-10,3364323.0,2889439.0
2025-01-12 21:50:30,ceimpe1-11,3919449.0,1638984.0
2025-01-12 21:50:30,ceimpe1-12,3189159.0,2058170.0
2025-01-12 21:50:30,ceimpe1-13,3840206.0,2919095.0
2025-01-12 21:50:30,ceimpe1-14,3384684.0,1621581.0
2025-01-12 21:50:30,ceimpe1-15,4123370.0,879492.0
2025-01-12 21:50:30,ceimpe1-16,3184390.0,1807701.0
2025-01-12 21:50:30,ceimsm1-01,4045351.0,3356124.0
2025-01-12 21:50:30,ceimsm1-02,4233625.0,3449271.0
2025-01-12 21:50:30,ceimsm1-03,4069957.0,2718677.0
2025-01-12 21:50:30,ceimsm1-04,4019106.0,3258680.0
2025-01-12 21:50:30,ceimsm1-05,4029229.0,3327696.0
2025-01-12 21:50:30,ceimsm1-06,3991175.0,3337805.0
2025-01-12 21:50:30,ceimsm1-07,4056263.0,3334073.0
2025-01-12 21:50:30,ceimsm1-08,3473570.0,2465692.0
2025-01-12 21:50:30,ceimsm1-09,4195421.0,3354865.0
2025-01-12 21:50:30,ceimsm1-10,4198457.0,3374507.0
2025-01-12 21:50:30,ceimsm1-11,4145097.0,3366045.0
2025-01-12 21:50:30,ceimsm1-12,4096475.0,3119622.0
2025-01-12 21:50:30,ceimsm1-13,3329065.0,2537458.0
2025-01-12 21:50:30,ceimsm1-14,3996296.0,3447275.0
2025-01-12 21:50:30,ceimsm1-15,4105890.0,3632173.0
2025-01-12 21:50:30,ceimsm1-16,3946137.0,3264454.0
2025-01-12 21:50:30,ceimsm1-17,4117035.0,3460358.0
2025-01-12 21:50:30,ceimsm1-18,4033096.0,3361284.0
2025-01-12 21:50:30,codmno1-05,,9428571.0
2025-01-12 21:50:30,codmpe1-05,,8000000.0
2025-01-12 21:51:00,cecbep1-01,3863578.0,2587907.0
2025-01-12 21:51:00,cecbep1-02,3895765.0,2666962.0
2025-01-12 21:51:00,cecbep1-03,3957547.0,2514877.0
2025-01-12 21:51:00,cecbep1-04,3832427.0,2475414.0
2025-01-12 21:51:00,cecbep1-05,3961025.0,2642289.0
2025-01-12 21:51:00,cecbep1-06,3837143.0,2353614.0
2025-01-12 21:51:00,cecbep1-07,3647985.0,2543701.0
2025-01-12 21:51:00,cecbep1-08,3862574.0,2198573.0
2025-01-12 21:51:00,cecmaz1-01,3698558.0,1871159.0
2025-01-12 21:51:00,cecmaz1-02,3657396.0,1495466.0
2025-01-12 21:51:00,cecmaz1-03,3545022.0,1466533.0
2025-01-12 21:51:00,cecmaz1-04,3681049.0,1639076.0
2025-01-12 21:51:00,cecmaz1-05,3670202.0,2096366.0
2025-01-12 21:51:00,cecmaz1-06,3690489.0,1325191.0
2025-01-12 21:51:00,cecmaz1-07,3656488.0,2264459.0
2025-01-12 21:51:00,cecmaz1-08,3580890.0,1450122.0
2025-01-12 21:51:00,cecmsm1-01,3980060.0,2985052.0
2025-01-12 21:51:00,cecmsm1-02,3888259.0,2037947.0
2025-01-12 21:51:00,cecmsm1-04,3910744.0,1849983.0
2025-01-12 21:51:00,cecmsm1-05,3819764.0,2090303.0
2025-01-12 21:51:00,cecmsm1-06,3534711.0,1290866.0
2025-01-12 21:51:00,cecmsm1-07,3929298.0,1320710.0
2025-01-12 21:51:00,cecmsm1-08,3729952.0,1486347.0
2025-01-12 21:51:00,cefsbin3-01,4481022.0,1445063.0
2025-01-12 21:51:00,cefsbin3-02,4434758.0,1988833.0
2025-01-12 21:51:00,cefsbin3-03,4465412.0,1679193.0
2025-01-12 21:51:00,cefsbin3-04,4322522.0,1745297.0
2025-01-12 21:51:00,cefsbin3-05,4232100.0,1933357.0
2025-01-12 21:51:00,cefsbin3-06,4349445.0,1765085.0
2025-01-12 21:51:00,ceihta1-01,4011816.0,2576984.0
2025-01-12 21:51:00,ceihta1-02,4083090.0,3014497.0
2025-01-12 21:51:00,ceihta1-03,3885077.0,2883759.0
2025-01-12 21:51:00,ceihta1-04,3838211.0,2650697.0
2025-01-12 21:51:00,ceihta1-05,3839454.0,2224071.0
2025-01-12 21:51:00,ceihta1-06,4038708.0,1925318.0
2025-01-12 21:51:00,ceihta1-07,4110725.0,1747873.0
2025-01-12 21:51:00,ceihta1-08,4033895.0,2099724.0
2025-01-12 21:51:00,ceihta1-09,3840710.0,2531096.0
2025-01-12 21:51:00,ceihta1-10,4079508.0,1891424.0
2025-01-12 21:51:00,ceihta1-11,3676749.0,2283046.0
2025-01-12 21:51:00,ceihta1-12,3992662.0,1872087.0
2025-01-12 21:51:00,ceihta1-13,3492036.0,2410754.0
2025-01-12 21:51:00,ceihta1-14,3969149.0,2842780.0
2025-01-12 21:51:00,ceihta1-15,3924441.0,2476954.0
2025-01-12 21:51:00,ceihta1-16,3995499.0,1653605.0
2025-01-12 21:51:00,ceihta1-17,3875406.0,1560894.0
2025-01-12 21:51:00,ceihta1-18,3978921.0,2824185.0
2025-01-12 21:51:00,ceihta1-19,3801456.0,2248335.0
2025-01-12 21:51:00,ceihta1-20,4026782.0,1914996.0
2025-01-12 21:51:00,ceimno1-01,4365156.0,4251493.0
2025-01-12 21:51:00,ceimno1-02,4305942.0,2069124.0
2025-01-12 21:51:00,ceimno1-03,4291033.0,2596408.0
2025-01-12 21:51:00,ceimno1-04,4657195.0,2627473.0
2025-01-12 21:51:00,ceimno1-05,4273991.0,2194346.0
2025-01-12 21:51:00,ceimno1-06,4172555.0,3981372.0
2025-01-12 21:51:00,ceimno1-07,4271968.0,4964417.0
2025-01-12 21:51:00,ceimno1-08,4014438.0,1629701.0
2025-01-12 21:51:00,ceimno1-09,4319959.0,3131000.0
