time,server,avg-resp-time-hit,avg-resp-time-hit-https,avg-resp-time-miss,avg-resp-time-miss-https
2025-01-12 20:01:00,cecmaz1-08,3.0,24.0,25.0,4.0
2025-01-12 20:01:00,cecmsm1-04,5.0,62.0,30.0,5.0
2025-01-12 20:01:00,cefsbin3-01,5.0,63.0,34.0,5.0
2025-01-12 20:01:00,ceihta1-01,6.0,27.0,37.0,7.0
2025-01-12 20:01:00,ceihta1-02,5.0,38.0,30.0,6.0
2025-01-12 20:01:00,ceihta1-04,4.0,39.0,28.0,15.0
2025-01-12 20:01:00,ceihta1-06,5.0,31.0,47.0,5.0
2025-01-12 20:01:00,ceihta1-07,4.0,32.0,20.0,6.0
2025-01-12 20:01:00,ceihta1-08,5.0,39.0,23.0,6.0
2025-01-12 20:01:00,ceihta1-09,8.0,43.0,34.0,5.0
2025-01-12 20:01:00,ceihta1-10,7.0,28.0,31.0,7.0
2025-01-12 20:01:00,ceihta1-11,5.0,39.0,33.0,6.0
2025-01-12 20:01:00,ceihta1-15,6.0,31.0,28.0,7.0
2025-01-12 20:01:00,ceihta1-16,5.0,34.0,28.0,5.0
2025-01-12 20:01:00,ceimno1-02,7.0,84.0,44.0,7.0
2025-01-12 20:01:00,ceimno1-05,5.0,130.0,46.0,6.0
2025-01-12 20:01:00,ceimno1-07,6.0,107.0,23.0,5.0
2025-01-12 20:01:00,ceimno1-08,5.0,98.0,28.0,7.0
2025-01-12 20:01:00,ceimno1-17,6.0,107.0,32.0,6.0
2025-01-12 20:01:00,ceimpe1-01,7.0,86.0,38.0,11.0
2025-01-12 20:01:00,ceimpe1-13,9.0,434.0,74.0,18.0
2025-01-12 20:01:00,ceimsm1-01,3.0,65.0,21.0,3.0
2025-01-12 20:01:00,ceimsm1-02,3.0,133.0,17.0,3.0
2025-01-12 20:01:00,ceimsm1-04,3.0,257.0,12.0,3.0
2025-01-12 20:01:00,ceimsm1-13,5.0,42.0,15.0,5.0
2025-01-12 20:01:00,ceimsm1-14,5.0,58.0,13.0,5.0
2025-01-12 20:01:00,ceimsm1-15,5.0,45.0,15.0,6.0
2025-01-12 20:01:00,ceimsm1-16,5.0,18.0,13.0,6.0
2025-01-12 20:01:00,ceimsm1-18,6.0,109.0,20.0,6.0
2025-01-12 20:01:00,codmno1-05,4.0,133.0,22.0,4.0
2025-01-12 20:01:05,cecbep1-02,4.0,58.0,28.0,4.0
2025-01-12 20:01:05,cecbep1-08,4.0,67.0,39.0,6.0
2025-01-12 20:01:05,cecmaz1-05,4.0,46.0,23.0,4.0
2025-01-12 20:01:05,cecmaz1-07,4.0,57.0,24.0,4.0
2025-01-12 20:01:05,cecmsm1-02,4.0,83.0,26.0,4.0
2025-01-12 20:01:05,cecmsm1-06,4.0,50.0,24.0,4.0
2025-01-12 20:01:05,cefsbin3-03,5.0,38.0,45.0,5.0
2025-01-12 20:01:05,cefsbin3-04,4.0,40.0,36.0,5.0
2025-01-12 20:01:05,cefsbin3-06,4.0,59.0,30.0,6.0
2025-01-12 20:01:05,ceihta1-05,7.0,48.0,68.0,11.0
2025-01-12 20:01:05,ceihta1-12,7.0,44.0,25.0,5.0
2025-01-12 20:01:05,ceihta1-14,5.0,39.0,31.0,5.0
2025-01-12 20:01:05,ceihta1-19,3.0,41.0,63.0,6.0
2025-01-12 20:01:05,ceihta1-20,4.0,29.0,30.0,5.0
2025-01-12 20:01:05,ceimno1-01,8.0,253.0,45.0,9.0
2025-01-12 20:01:05,ceimno1-04,7.0,122.0,47.0,8.0
2025-01-12 20:01:05,ceimno1-11,5.0,239.0,53.0,5.0
2025-01-12 20:01:05,ceimno1-13,0.0,9.0,9.0,5.0
2025-01-12 20:01:05,ceimno1-16,5.0,229.0,23.0,6.0
2025-01-12 20:01:05,ceimno1-18,5.0,66.0,37.0,6.0
2025-01-12 20:01:05,ceimpe1-04,11.0,237.0,105.0,52.0
2025-01-12 20:01:05,ceimpe1-07,7.0,213.0,86.0,18.0
2025-01-12 20:01:05,ceimpe1-15,4.0,200.0,29.0,4.0
2025-01-12 20:01:05,ceimsm1-05,3.0,215.0,12.0,3.0
2025-01-12 20:01:05,ceimsm1-06,4.0,280.0,14.0,3.0
2025-01-12 20:01:05,ceimsm1-07,6.0,191.0,17.0,6.0
2025-01-12 20:01:05,ceimsm1-10,5.0,152.0,13.0,5.0
2025-01-12 20:01:05,ceimsm1-12,5.0,115.0,19.0,6.0
2025-01-12 20:01:10,cecbep1-05,4.0,44.0,32.0,4.0
2025-01-12 20:01:10,cecbep1-06,4.0,74.0,35.0,4.0
2025-01-12 20:01:10,cecmaz1-01,4.0,57.0,23.0,4.0
2025-01-12 20:01:10,cecmaz1-02,4.0,44.0,28.0,5.0
2025-01-12 20:01:10,cecmaz1-03,4.0,45.0,19.0,4.0
2025-01-12 20:01:10,cecmaz1-04,5.0,27.0,24.0,3.0
2025-01-12 20:01:10,cecmsm1-01,5.0,63.0,34.0,5.0
2025-01-12 20:01:10,cecmsm1-03,4.0,69.0,21.0,4.0
2025-01-12 20:01:10,cecmsm1-05,4.0,83.0,28.0,4.0
2025-01-12 20:01:10,cecmsm1-07,3.0,29.0,25.0,4.0
2025-01-12 20:01:10,cecmsm1-08,3.0,32.0,29.0,4.0
2025-01-12 20:01:10,cefsbin3-02,6.0,54.0,29.0,5.0
2025-01-12 20:01:10,cefsbin3-05,4.0,41.0,39.0,4.0
2025-01-12 20:01:10,ceihta1-03,5.0,37.0,27.0,6.0
2025-01-12 20:01:10,ceihta1-13,4.0,38.0,23.0,6.0
2025-01-12 20:01:10,ceihta1-18,5.0,47.0,35.0,4.0
2025-01-12 20:01:10,ceimno1-06,5.0,36.0,50.0,6.0
2025-01-12 20:01:10,ceimno1-09,6.0,238.0,51.0,6.0
2025-01-12 20:01:10,ceimno1-15,10.0,132.0,59.0,10.0
2025-01-12 20:01:10,ceimno1-19,4.0,88.0,20.0,3.0
2025-01-12 20:01:10,ceimpe1-03,7.0,406.0,102.0,25.0
2025-01-12 20:01:10,ceimpe1-14,4.0,189.0,26.0,5.0
2025-01-12 20:01:10,ceimsm1-03,4.0,203.0,14.0,3.0
2025-01-12 20:01:10,ceimsm1-08,5.0,108.0,16.0,6.0
2025-01-12 20:01:10,ceimsm1-09,4.0,106.0,15.0,5.0
2025-01-12 20:01:10,ceimsm1-11,5.0,131.0,15.0,5.0
2025-01-12 20:01:10,ceimsm1-17,5.0,218.0,14.0,5.0
2025-01-12 20:01:15,cecbep1-01,4.0,39.0,34.0,4.0
2025-01-12 20:01:15,cecbep1-03,4.0,54.0,36.0,4.0
2025-01-12 20:01:15,cecbep1-04,4.0,39.0,37.0,4.0
2025-01-12 20:01:15,cecbep1-07,4.0,53.0,34.0,4.0
2025-01-12 20:01:15,cecmaz1-06,4.0,35.0,27.0,4.0
2025-01-12 20:01:15,cecmaz1-08,4.0,44.0,23.0,4.0
2025-01-12 20:01:15,cecmsm1-04,5.0,27.0,27.0,5.0
2025-01-12 20:01:15,cefsbin3-01,5.0,37.0,43.0,5.0
2025-01-12 20:01:15,ceihta1-01,6.0,25.0,33.0,6.0
2025-01-12 20:01:15,ceihta1-02,5.0,62.0,29.0,6.0
2025-01-12 20:01:15,ceihta1-04,5.0,50.0,27.0,12.0
2025-01-12 20:01:15,ceihta1-06,5.0,35.0,17.0,6.0
2025-01-12 20:01:15,ceihta1-07,5.0,27.0,15.0,6.0
2025-01-12 20:01:15,ceihta1-08,5.0,36.0,28.0,6.0
2025-01-12 20:01:15,ceihta1-09,9.0,29.0,36.0,5.0
2025-01-12 20:01:15,ceihta1-10,7.0,38.0,30.0,6.0
2025-01-12 20:01:15,ceihta1-11,4.0,30.0,26.0,6.0
2025-01-12 20:01:15,ceihta1-15,5.0,34.0,23.0,7.0
2025-01-12 20:01:15,ceihta1-16,5.0,35.0,30.0,5.0
2025-01-12 20:01:15,ceimno1-02,6.0,35.0,43.0,6.0
2025-01-12 20:01:15,ceimno1-05,6.0,136.0,39.0,6.0
2025-01-12 20:01:15,ceimno1-07,7.0,161.0,40.0,6.0
2025-01-12 20:01:15,ceimno1-08,5.0,45.0,49.0,8.0
2025-01-12 20:01:15,ceimno1-10,7.0,46.0,58.0,8.0
2025-01-12 20:01:15,ceimno1-17,6.0,118.0,34.0,6.0
2025-01-12 20:01:15,ceimpe1-01,6.0,106.0,25.0,7.0
2025-01-12 20:01:15,ceimpe1-13,9.0,181.0,91.0,14.0
2025-01-12 20:01:15,ceimsm1-01,4.0,251.0,10.0,3.0
2025-01-12 20:01:15,ceimsm1-02,3.0,152.0,18.0,3.0
2025-01-12 20:01:15,ceimsm1-04,3.0,22.0,11.0,3.0
2025-01-12 20:01:15,ceimsm1-13,5.0,117.0,16.0,5.0
2025-01-12 20:01:15,ceimsm1-14,5.0,98.0,14.0,5.0
2025-01-12 20:01:15,ceimsm1-15,5.0,115.0,14.0,6.0
2025-01-12 20:01:15,ceimsm1-16,6.0,146.0,16.0,6.0
2025-01-12 20:01:15,ceimsm1-18,7.0,173.0,24.0,8.0
2025-01-12 20:01:15,codmno1-05,4.0,145.0,21.0,4.0
2025-01-12 20:01:20,cecbep1-02,4.0,44.0,28.0,4.0
2025-01-12 20:01:20,cecbep1-08,4.0,41.0,39.0,6.0
2025-01-12 20:01:20,cecmaz1-05,4.0,26.0,19.0,4.0
2025-01-12 20:01:20,cecmaz1-07,4.0,31.0,20.0,4.0
2025-01-12 20:01:20,cecmsm1-02,4.0,30.0,26.0,4.0
2025-01-12 20:01:20,cecmsm1-06,4.0,34.0,23.0,4.0
2025-01-12 20:01:20,cefsbin3-03,5.0,41.0,49.0,6.0
2025-01-12 20:01:20,cefsbin3-04,7.0,45.0,38.0,6.0
2025-01-12 20:01:20,cefsbin3-06,4.0,40.0,32.0,6.0
2025-01-12 20:01:20,ceihta1-05,13.0,198.0,103.0,39.0
2025-01-12 20:01:20,ceihta1-12,5.0,32.0,24.0,5.0
2025-01-12 20:01:20,ceihta1-14,6.0,34.0,24.0,6.0
2025-01-12 20:01:20,ceihta1-19,4.0,39.0,30.0,6.0
2025-01-12 20:01:20,ceihta1-20,5.0,29.0,40.0,6.0
2025-01-12 20:01:20,ceimno1-01,6.0,38.0,30.0,7.0
2025-01-12 20:01:20,ceimno1-04,5.0,32.0,37.0,5.0
2025-01-12 20:01:20,ceimno1-11,6.0,32.0,45.0,5.0
2025-01-12 20:01:20,ceimno1-12,7.0,48.0,42.0,9.0
2025-01-12 20:01:20,ceimno1-13,0.0,9.0,8.0,5.0
2025-01-12 20:01:20,ceimno1-16,5.0,31.0,20.0,6.0
2025-01-12 20:01:20,ceimno1-18,5.0,33.0,41.0,6.0
2025-01-12 20:01:20,ceimpe1-04,7.0,193.0,79.0,14.0
2025-01-12 20:01:20,ceimpe1-07,6.0,110.0,71.0,12.0
2025-01-12 20:01:20,ceimpe1-15,4.0,110.0,19.0,4.0
2025-01-12 20:01:20,ceimsm1-05,3.0,13.0,10.0,3.0
2025-01-12 20:01:20,ceimsm1-06,3.0,13.0,12.0,3.0
2025-01-12 20:01:20,ceimsm1-07,5.0,33.0,15.0,5.0
2025-01-12 20:01:20,ceimsm1-10,5.0,31.0,24.0,5.0
2025-01-12 20:01:20,ceimsm1-12,5.0,24.0,17.0,6.0
2025-01-12 20:01:25,cecbep1-05,4.0,40.0,34.0,4.0
2025-01-12 20:01:25,cecbep1-06,4.0,41.0,35.0,4.0
2025-01-12 20:01:25,cecmaz1-01,4.0,60.0,22.0,4.0
2025-01-12 20:01:25,cecmaz1-02,4.0,39.0,28.0,4.0
2025-01-12 20:01:25,cecmaz1-03,4.0,49.0,26.0,4.0
2025-01-12 20:01:25,cecmaz1-04,3.0,25.0,29.0,3.0
2025-01-12 20:01:25,cecmsm1-01,6.0,43.0,37.0,6.0
2025-01-12 20:01:25,cecmsm1-03,4.0,25.0,21.0,4.0
2025-01-12 20:01:25,cecmsm1-05,4.0,26.0,24.0,4.0
2025-01-12 20:01:25,cecmsm1-07,3.0,28.0,25.0,4.0
2025-01-12 20:01:25,cecmsm1-08,3.0,23.0,30.0,4.0
2025-01-12 20:01:25,cefsbin3-02,5.0,48.0,30.0,5.0
2025-01-12 20:01:25,cefsbin3-05,4.0,37.0,31.0,4.0
2025-01-12 20:01:25,ceihta1-03,5.0,36.0,33.0,6.0
2025-01-12 20:01:25,ceihta1-13,4.0,37.0,22.0,6.0
2025-01-12 20:01:25,ceihta1-18,5.0,89.0,27.0,5.0
2025-01-12 20:01:25,ceimno1-03,6.0,37.0,30.0,6.0
2025-01-12 20:01:25,ceimno1-06,6.0,42.0,46.0,6.0
2025-01-12 20:01:25,ceimno1-09,6.0,109.0,40.0,6.0
2025-01-12 20:01:25,ceimno1-15,8.0,56.0,42.0,7.0
2025-01-12 20:01:25,ceimno1-19,4.0,30.0,28.0,3.0
2025-01-12 20:01:25,ceimpe1-03,6.0,117.0,76.0,18.0
2025-01-12 20:01:25,ceimpe1-14,5.0,59.0,20.0,4.0
2025-01-12 20:01:25,ceimsm1-03,3.0,223.0,15.0,3.0
2025-01-12 20:01:25,ceimsm1-08,5.0,124.0,18.0,5.0
2025-01-12 20:01:25,ceimsm1-09,4.0,42.0,14.0,5.0
2025-01-12 20:01:25,ceimsm1-11,5.0,230.0,14.0,5.0
2025-01-12 20:01:25,ceimsm1-17,5.0,196.0,12.0,5.0
2025-01-12 20:01:30,cecbep1-01,4.0,35.0,35.0,4.0
2025-01-12 20:01:30,cecbep1-03,4.0,39.0,33.0,4.0
2025-01-12 20:01:30,cecbep1-04,4.0,45.0,36.0,4.0
2025-01-12 20:01:30,cecbep1-07,4.0,33.0,31.0,4.0
2025-01-12 20:01:30,cecmaz1-06,4.0,34.0,26.0,4.0
2025-01-12 20:01:30,cecmaz1-08,4.0,39.0,20.0,4.0
2025-01-12 20:01:30,cecmsm1-04,4.0,23.0,27.0,4.0
2025-01-12 20:01:30,cefsbin3-01,4.0,36.0,39.0,5.0
2025-01-12 20:01:30,ceihta1-01,5.0,22.0,26.0,6.0
2025-01-12 20:01:30,ceihta1-02,5.0,56.0,29.0,6.0
2025-01-12 20:01:30,ceihta1-04,5.0,34.0,24.0,16.0
2025-01-12 20:01:30,ceihta1-06,4.0,61.0,17.0,6.0
2025-01-12 20:01:30,ceihta1-07,5.0,41.0,29.0,6.0
2025-01-12 20:01:30,ceihta1-08,8.0,34.0,25.0,6.0
2025-01-12 20:01:30,ceihta1-09,6.0,37.0,29.0,5.0
2025-01-12 20:01:30,ceihta1-10,6.0,33.0,32.0,7.0
2025-01-12 20:01:30,ceihta1-11,5.0,31.0,33.0,6.0
2025-01-12 20:01:30,ceihta1-15,5.0,40.0,27.0,7.0
2025-01-12 20:01:30,ceihta1-16,5.0,47.0,34.0,5.0
2025-01-12 20:01:30,ceimno1-02,6.0,107.0,36.0,6.0
2025-01-12 20:01:30,ceimno1-05,5.0,211.0,30.0,5.0
2025-01-12 20:01:30,ceimno1-07,6.0,33.0,19.0,6.0
2025-01-12 20:01:30,ceimno1-08,5.0,296.0,67.0,6.0
2025-01-12 20:01:30,ceimno1-10,7.0,49.0,42.0,7.0
2025-01-12 20:01:30,ceimno1-17,6.0,184.0,33.0,6.0
2025-01-12 20:01:30,ceimpe1-01,6.0,46.0,25.0,7.0
2025-01-12 20:01:30,ceimpe1-13,4.0,152.0,40.0,5.0
2025-01-12 20:01:30,ceimsm1-01,4.0,278.0,12.0,4.0
2025-01-12 20:01:30,ceimsm1-02,3.0,344.0,20.0,3.0
2025-01-12 20:01:30,ceimsm1-04,3.0,336.0,17.0,3.0
2025-01-12 20:01:30,ceimsm1-13,5.0,26.0,17.0,5.0
2025-01-12 20:01:30,ceimsm1-14,6.0,180.0,24.0,6.0
2025-01-12 20:01:30,ceimsm1-15,5.0,244.0,15.0,5.0
2025-01-12 20:01:30,ceimsm1-16,6.0,65.0,16.0,5.0
2025-01-12 20:01:30,ceimsm1-18,5.0,360.0,14.0,5.0
2025-01-12 20:01:30,codmno1-05,4.0,142.0,18.0,4.0
2025-01-12 20:01:35,cecbep1-02,4.0,41.0,27.0,5.0
2025-01-12 20:01:35,cecbep1-08,4.0,45.0,36.0,6.0
2025-01-12 20:01:35,cecmaz1-05,3.0,29.0,22.0,4.0
2025-01-12 20:01:35,cecmaz1-07,3.0,37.0,21.0,4.0
2025-01-12 20:01:35,cecmsm1-02,4.0,62.0,28.0,4.0
2025-01-12 20:01:35,cecmsm1-06,4.0,28.0,24.0,4.0
2025-01-12 20:01:35,cefsbin3-03,5.0,35.0,44.0,5.0
2025-01-12 20:01:35,cefsbin3-04,4.0,50.0,35.0,5.0
2025-01-12 20:01:35,cefsbin3-06,4.0,38.0,29.0,5.0
2025-01-12 20:01:35,ceihta1-12,6.0,33.0,27.0,5.0
2025-01-12 20:01:35,ceihta1-14,6.0,33.0,25.0,5.0
2025-01-12 20:01:35,ceihta1-19,4.0,65.0,50.0,6.0
2025-01-12 20:01:35,ceihta1-20,5.0,44.0,29.0,5.0
2025-01-12 20:01:35,ceimno1-01,8.0,179.0,26.0,8.0
2025-01-12 20:01:35,ceimno1-04,5.0,186.0,35.0,5.0
2025-01-12 20:01:35,ceimno1-11,6.0,171.0,34.0,5.0
2025-01-12 20:01:35,ceimno1-12,8.0,47.0,50.0,10.0
2025-01-12 20:01:35,ceimno1-13,0.0,8.0,9.0,5.0
2025-01-12 20:01:35,ceimno1-16,4.0,224.0,21.0,6.0
2025-01-12 20:01:35,ceimno1-18,5.0,33.0,36.0,6.0
2025-01-12 20:01:35,ceimpe1-04,7.0,72.0,72.0,13.0
2025-01-12 20:01:35,ceimpe1-07,6.0,255.0,40.0,8.0
2025-01-12 20:01:35,ceimpe1-15,4.0,34.0,20.0,4.0
2025-01-12 20:01:35,ceimsm1-05,3.0,214.0,113.0,3.0
2025-01-12 20:01:35,ceimsm1-06,4.0,188.0,12.0,3.0
2025-01-12 20:01:35,ceimsm1-07,6.0,179.0,17.0,5.0
2025-01-12 20:01:35,ceimsm1-10,5.0,231.0,12.0,5.0
2025-01-12 20:01:35,ceimsm1-12,5.0,172.0,16.0,5.0
2025-01-12 20:01:40,cecbep1-05,4.0,38.0,34.0,4.0
2025-01-12 20:01:40,cecbep1-06,4.0,39.0,34.0,4.0
2025-01-12 20:01:40,cecmaz1-01,4.0,26.0,23.0,4.0
2025-01-12 20:01:40,cecmaz1-02,4.0,26.0,24.0,5.0
2025-01-12 20:01:40,cecmaz1-03,4.0,25.0,23.0,4.0
2025-01-12 20:01:40,cecmaz1-04,4.0,25.0,28.0,3.0
2025-01-12 20:01:40,cecmsm1-01,11.0,122.0,145.0,15.0
2025-01-12 20:01:40,cecmsm1-03,4.0,24.0,28.0,4.0
2025-01-12 20:01:40,cecmsm1-05,4.0,26.0,35.0,4.0
2025-01-12 20:01:40,cecmsm1-07,3.0,27.0,26.0,4.0
2025-01-12 20:01:40,cecmsm1-08,3.0,23.0,33.0,3.0
2025-01-12 20:01:40,cefsbin3-02,5.0,39.0,30.0,5.0
2025-01-12 20:01:40,cefsbin3-05,4.0,36.0,31.0,4.0
2025-01-12 20:01:40,ceihta1-03,7.0,38.0,33.0,6.0
2025-01-12 20:01:40,ceihta1-13,4.0,29.0,22.0,7.0
2025-01-12 20:01:40,ceihta1-18,5.0,87.0,28.0,4.0
2025-01-12 20:01:40,ceimno1-03,6.0,23.0,30.0,6.0
2025-01-12 20:01:40,ceimno1-06,6.0,40.0,43.0,6.0
2025-01-12 20:01:40,ceimno1-09,7.0,30.0,40.0,6.0
2025-01-12 20:01:40,ceimno1-15,14.0,304.0,63.0,12.0
2025-01-12 20:01:40,ceimno1-19,4.0,54.0,35.0,3.0
2025-01-12 20:01:40,ceimpe1-03,6.0,39.0,53.0,8.0
2025-01-12 20:01:40,ceimpe1-14,4.0,38.0,22.0,5.0
2025-01-12 20:01:40,ceimsm1-03,3.0,21.0,13.0,3.0
2025-01-12 20:01:40,ceimsm1-08,6.0,82.0,16.0,6.0
2025-01-12 20:01:40,ceimsm1-09,4.0,15.0,15.0,5.0
2025-01-12 20:01:40,ceimsm1-11,5.0,17.0,15.0,5.0
2025-01-12 20:01:40,ceimsm1-17,5.0,16.0,14.0,5.0
2025-01-12 20:01:45,cecbep1-01,4.0,31.0,34.0,4.0
2025-01-12 20:01:45,cecbep1-03,4.0,36.0,30.0,4.0
2025-01-12 20:01:45,cecbep1-04,4.0,77.0,37.0,4.0
2025-01-12 20:01:45,cecbep1-07,4.0,39.0,29.0,4.0
2025-01-12 20:01:45,cecmaz1-06,4.0,24.0,31.0,3.0
2025-01-12 20:01:45,cecmaz1-08,4.0,28.0,23.0,4.0
2025-01-12 20:01:45,cecmsm1-04,4.0,21.0,49.0,4.0
2025-01-12 20:01:45,cefsbin3-01,5.0,34.0,39.0,5.0
2025-01-12 20:01:45,ceihta1-01,5.0,19.0,17.0,6.0
2025-01-12 20:01:45,ceihta1-02,5.0,38.0,24.0,6.0
2025-01-12 20:01:45,ceihta1-04,5.0,32.0,27.0,17.0
2025-01-12 20:01:45,ceihta1-06,4.0,32.0,35.0,5.0
2025-01-12 20:01:45,ceihta1-07,4.0,25.0,23.0,6.0
2025-01-12 20:01:45,ceihta1-08,5.0,35.0,29.0,6.0
2025-01-12 20:01:45,ceihta1-09,7.0,45.0,34.0,5.0
2025-01-12 20:01:45,ceihta1-10,7.0,26.0,29.0,6.0
2025-01-12 20:01:45,ceihta1-11,5.0,40.0,33.0,5.0
2025-01-12 20:01:45,ceihta1-15,5.0,26.0,27.0,7.0
2025-01-12 20:01:45,ceihta1-16,5.0,37.0,37.0,5.0
2025-01-12 20:01:45,ceimno1-02,7.0,42.0,44.0,7.0
2025-01-12 20:01:45,ceimno1-05,6.0,36.0,44.0,7.0
2025-01-12 20:01:45,ceimno1-07,6.0,31.0,29.0,6.0
2025-01-12 20:01:45,ceimno1-08,5.0,43.0,24.0,7.0
2025-01-12 20:01:45,ceimno1-10,8.0,78.0,118.0,11.0
2025-01-12 20:01:45,ceimno1-17,6.0,33.0,34.0,7.0
2025-01-12 20:01:45,ceimpe1-01,6.0,42.0,32.0,7.0
2025-01-12 20:01:45,ceimpe1-13,4.0,49.0,38.0,5.0
2025-01-12 20:01:45,ceimsm1-01,3.0,12.0,10.0,3.0
2025-01-12 20:01:45,ceimsm1-02,3.0,15.0,13.0,3.0
2025-01-12 20:01:45,ceimsm1-13,5.0,16.0,17.0,5.0
2025-01-12 20:01:45,ceimsm1-14,6.0,18.0,16.0,6.0
2025-01-12 20:01:45,ceimsm1-15,5.0,17.0,14.0,5.0
2025-01-12 20:01:45,ceimsm1-16,7.0,26.0,20.0,6.0
2025-01-12 20:01:45,ceimsm1-18,5.0,21.0,15.0,6.0
2025-01-12 20:01:45,codmno1-05,4.0,34.0,23.0,4.0
2025-01-12 20:01:50,cecbep1-02,4.0,232.0,29.0,4.0
2025-01-12 20:01:50,cecbep1-08,4.0,42.0,31.0,6.0
2025-01-12 20:01:50,cecmaz1-05,4.0,125.0,21.0,4.0
2025-01-12 20:01:50,cecmaz1-07,4.0,120.0,22.0,4.0
2025-01-12 20:01:50,cecmsm1-02,4.0,32.0,41.0,4.0
2025-01-12 20:01:50,cecmsm1-06,4.0,28.0,41.0,4.0
2025-01-12 20:01:50,cefsbin3-03,5.0,88.0,43.0,5.0
2025-01-12 20:01:50,cefsbin3-04,4.0,99.0,35.0,4.0
2025-01-12 20:01:50,cefsbin3-06,4.0,43.0,30.0,4.0
2025-01-12 20:01:50,ceihta1-12,5.0,42.0,30.0,5.0
2025-01-12 20:01:50,ceihta1-14,7.0,40.0,23.0,6.0
2025-01-12 20:01:50,ceihta1-19,4.0,40.0,24.0,5.0
2025-01-12 20:01:50,ceihta1-20,5.0,37.0,24.0,5.0
2025-01-12 20:01:50,ceimno1-01,7.0,51.0,40.0,8.0
2025-01-12 20:01:50,ceimno1-04,5.0,29.0,37.0,6.0
2025-01-12 20:01:50,ceimno1-11,6.0,45.0,32.0,6.0
2025-01-12 20:01:50,ceimno1-12,16.0,154.0,82.0,20.0
2025-01-12 20:01:50,ceimno1-13,0.0,8.0,9.0,5.0
2025-01-12 20:01:50,ceimno1-16,5.0,26.0,23.0,6.0
2025-01-12 20:01:50,ceimno1-18,5.0,34.0,31.0,6.0
2025-01-12 20:01:50,ceimpe1-04,7.0,128.0,70.0,11.0
2025-01-12 20:01:50,ceimpe1-07,6.0,63.0,50.0,9.0
2025-01-12 20:01:50,ceimpe1-15,4.0,45.0,16.0,4.0
2025-01-12 20:01:50,ceimsm1-04,3.0,15.0,13.0,3.0
2025-01-12 20:01:50,ceimsm1-05,3.0,11.0,14.0,3.0
2025-01-12 20:01:50,ceimsm1-06,3.0,14.0,14.0,3.0
2025-01-12 20:01:50,ceimsm1-07,5.0,15.0,16.0,5.0
2025-01-12 20:01:50,ceimsm1-10,5.0,15.0,12.0,5.0
2025-01-12 20:01:50,ceimsm1-12,5.0,18.0,15.0,5.0
2025-01-12 20:01:55,cecbep1-05,4.0,212.0,31.0,4.0
2025-01-12 20:01:55,cecbep1-06,4.0,193.0,34.0,4.0
2025-01-12 20:01:55,cecmaz1-01,4.0,126.0,23.0,4.0
2025-01-12 20:01:55,cecmaz1-02,4.0,98.0,23.0,5.0
2025-01-12 20:01:55,cecmaz1-03,4.0,119.0,21.0,4.0
2025-01-12 20:01:55,cecmaz1-04,3.0,44.0,28.0,3.0
2025-01-12 20:01:55,cecmsm1-01,10.0,657.0,248.0,13.0
2025-01-12 20:01:55,cecmsm1-03,12.0,483.0,116.0,20.0
2025-01-12 20:01:55,cecmsm1-05,4.0,26.0,29.0,4.0
2025-01-12 20:01:55,cecmsm1-07,3.0,26.0,26.0,3.0
2025-01-12 20:01:55,cecmsm1-08,3.0,24.0,43.0,3.0
2025-01-12 20:01:55,cefsbin3-02,5.0,73.0,28.0,5.0
2025-01-12 20:01:55,cefsbin3-05,4.0,138.0,31.0,4.0
2025-01-12 20:01:55,ceihta1-03,8.0,59.0,34.0,6.0
2025-01-12 20:01:55,ceihta1-13,5.0,39.0,35.0,7.0
2025-01-12 20:01:55,ceihta1-18,5.0,61.0,28.0,5.0
2025-01-12 20:01:55,ceimno1-03,6.0,33.0,28.0,6.0
2025-01-12 20:01:55,ceimno1-06,5.0,32.0,35.0,6.0
2025-01-12 20:01:55,ceimno1-09,6.0,34.0,53.0,6.0
2025-01-12 20:01:55,ceimno1-19,4.0,26.0,33.0,3.0
2025-01-12 20:01:55,ceimpe1-03,6.0,60.0,41.0,8.0
2025-01-12 20:01:55,ceimpe1-14,4.0,361.0,20.0,4.0
2025-01-12 20:01:55,ceimsm1-03,3.0,16.0,14.0,3.0
2025-01-12 20:01:55,ceimsm1-08,5.0,19.0,15.0,5.0
2025-01-12 20:01:55,ceimsm1-09,4.0,16.0,15.0,5.0
2025-01-12 20:01:55,ceimsm1-11,5.0,17.0,16.0,5.0
2025-01-12 20:01:55,ceimsm1-17,5.0,14.0,13.0,5.0
2025-01-12 20:02:00,cecbep1-01,4.0,228.0,36.0,4.0
2025-01-12 20:02:00,cecbep1-03,4.0,258.0,31.0,4.0
2025-01-12 20:02:00,cecbep1-04,4.0,193.0,33.0,4.0
2025-01-12 20:02:00,cecbep1-07,4.0,267.0,29.0,4.0
2025-01-12 20:02:00,cecmaz1-06,3.0,78.0,26.0,3.0
2025-01-12 20:02:00,cecmaz1-08,4.0,119.0,22.0,4.0
2025-01-12 20:02:00,cecmsm1-04,4.0,24.0,39.0,4.0
2025-01-12 20:02:00,cefsbin3-01,5.0,117.0,42.0,5.0
2025-01-12 20:02:00,ceihta1-01,5.0,30.0,35.0,6.0
2025-01-12 20:02:00,ceihta1-02,5.0,44.0,29.0,6.0
