sep=,
"Time","avgTotal.cecbep1-01","avgTotal.cecbep1-02","avgTotal.cecbep1-03","avgTotal.cecbep1-04","avgTotal.cecbep1-05","avgTotal.cecbep1-06","avgTotal.cecbep1-07","avgTotal.cecbep1-08","avgTotal.cecmaz1-01","avgTotal.cecmaz1-02","avgTotal.cecmaz1-03","avgTotal.cecmaz1-04","avgTotal.cecmaz1-05","avgTotal.cecmaz1-06","avgTotal.cecmaz1-07","avgTotal.cecmaz1-08","avgTotal.cecmsm1-01","avgTotal.cecmsm1-02","avgTotal.cecmsm1-03","avgTotal.cecmsm1-04","avgTotal.cecmsm1-05","avgTotal.cecmsm1-06","avgTotal.cecmsm1-07","avgTotal.cecmsm1-08","avgTotal.cefsbin3-01","avgTotal.cefsbin3-02","avgTotal.cefsbin3-03","avgTotal.cefsbin3-04","avgTotal.cefsbin3-05","avgTotal.cefsbin3-06","avgTotal.ceihta1-01","avgTotal.ceihta1-02","avgTotal.ceihta1-03","avgTotal.ceihta1-04","avgTotal.ceihta1-05","avgTotal.ceihta1-06","avgTotal.ceihta1-07","avgTotal.ceihta1-08","avgTotal.ceihta1-09","avgTotal.ceihta1-10","avgTotal.ceihta1-11","avgTotal.ceihta1-12","avgTotal.ceihta1-13","avgTotal.ceihta1-14","avgTotal.ceihta1-15","avgTotal.ceihta1-16","avgTotal.ceihta1-17","avgTotal.ceihta1-18","avgTotal.ceihta1-19","avgTotal.ceihta1-20","avgTotal.ceimno1-01","avgTotal.ceimno1-02","avgTotal.ceimno1-03","avgTotal.ceimno1-04","avgTotal.ceimno1-05","avgTotal.ceimno1-06","avgTotal.ceimno1-07","avgTotal.ceimno1-08","avgTotal.ceimno1-09","avgTotal.ceimno1-10","avgTotal.ceimno1-11","avgTotal.ceimno1-12","avgTotal.ceimno1-13","avgTotal.ceimno1-14","avgTotal.ceimno1-15","avgTotal.ceimno1-16","avgTotal.ceimno1-17","avgTotal.ceimno1-18","avgTotal.ceimno1-19","avgTotal.ceimpe1-01","avgTotal.ceimpe1-02","avgTotal.ceimpe1-03","avgTotal.ceimpe1-04","avgTotal.ceimpe1-05","avgTotal.ceimpe1-06","avgTotal.ceimpe1-07","avgTotal.ceimpe1-08","avgTotal.ceimpe1-09","avgTotal.ceimpe1-10","avgTotal.ceimpe1-11","avgTotal.ceimpe1-12","avgTotal.ceimpe1-13","avgTotal.ceimpe1-14","avgTotal.ceimpe1-15","avgTotal.ceimpe1-16","avgTotal.ceimsm1-01","avgTotal.ceimsm1-02","avgTotal.ceimsm1-03","avgTotal.ceimsm1-04","avgTotal.ceimsm1-05","avgTotal.ceimsm1-06","avgTotal.ceimsm1-07","avgTotal.ceimsm1-08","avgTotal.ceimsm1-09","avgTotal.ceimsm1-10","avgTotal.ceimsm1-11","avgTotal.ceimsm1-12","avgTotal.ceimsm1-13","avgTotal.ceimsm1-14","avgTotal.ceimsm1-15","avgTotal.ceimsm1-16","avgTotal.ceimsm1-17","avgTotal.ceimsm1-18","avgTotal.codmno1-05","avgTotal.codmpe1-05"
2025-01-12 20:06:00,3501186,3504408,3448247,3268350,3509140,3426508,3431819,3189730,3038527,2601142,3078008,2419043,2680157,2470860,3090605,2444719,3190755,3164810,3147974,2922975,3359412,2778031,2668702,2689735,3312744,3572798,3501900,2956704,3371950,3351218,3027232,2926372,2954465,3223190,2320575,3343077,2524775,2798380,2614588,3263422,3123255,2760681,3160648,2795170,2882736,2508116,2619370,2915606,3137275,2903646,3548916,3614705,3833106,3454322,3182303,3374696,3373468,3551561,3578412,3717849,2911527,3551381,3714286,3605257,3515108,3707819,3516924,2988569,2864684,3763631,3230546,2744853,2988026,3262499,2660548,3318889,3152568,3339523,3189988,3715361,3124330,3510667,2806657,3979896,2542911,3578329,3745158,3730115,3562063,3865309,3770570,3731814,4169914,3695812,3600531,3927434,3731434,3866492,3773733,3758058,3978942,4287098,3746297,8423728,
2025-01-12 20:06:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:30,3505667,3506810,3493048,3438761,3521823,3415979,3411830,3178945,3022049,2594922,3077888,2453979,2680750,2442955,3061107,2431263,3201561,2923526,2726893,2930533,3310418,2742727,2672024,2554243,3406773,3486275,3515238,2990531,3306111,3261882,3029847,2968454,3087929,3277574,2786417,3335892,2542275,2848496,2624842,3257380,3145833,2764918,3248503,2844053,2835843,2597204,2616838,2912561,3263145,2950392,3522176,3580007,3720752,3546412,3166210,3421472,3449711,3570762,3591344,3589894,3031038,3499905,3777778,3537312,3569663,3724156,3704309,3018066,2910139,3236563,3116601,2889798,3410659,3333877,2760043,3310257,3074190,3364745,3078552,3136645,3525027,4044412,2880299,3451384,2610285,3880878,3827522,3875923,3813182,3893090,3789904,3689575,3906760,4081182,3531895,4197584,3704060,3814591,3767704,4052710,4088740,4031910,3735830,8457516,
2025-01-12 20:06:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:06:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:00,3481253,3441184,3440032,3498761,3503050,3424075,3427302,3171764,3058974,2583548,3097758,2483064,2636192,2456529,3040602,2427611,3180234,2803987,3136515,2918095,3291113,2747813,2658837,2532643,3444987,3470962,3486902,2988069,3285996,3240709,2939747,3005557,3033640,3255757,2252782,3335614,2522457,2874434,2723273,3278528,3153872,2763968,3278115,2846026,2845403,2588416,2610104,2933502,3240577,2985429,3503282,3559899,3706318,3246028,3164881,3415859,3523011,3591038,3567539,3648872,3006833,3621093,2833333,3512195,3598728,3657669,3731566,2976844,2968569,3058340,2711257,2818125,2850259,3331456,2845837,3323773,3076493,3382337,3623406,3204153,3816642,3472901,2910858,3495992,2627767,3830833,3943690,3950678,3780527,3925267,3852527,3706877,4009037,4041952,3615044,4277720,3701500,3831727,3776299,4140172,4058212,4148520,4065244,2809422,
2025-01-12 20:07:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:30,3487387,3469187,3423713,3426394,3546071,3413633,3380997,3140026,3028201,2623736,3064774,2513072,2691871,2450305,3036234,2427909,3166347,3006933,3148680,2909674,3289167,2747625,2664605,2453642,3415061,3486043,3491191,2988355,3253893,3211130,2975035,2989957,3088719,3327193,1967948,3376243,2521697,2851782,2702326,3257561,3187811,2764747,3255229,2833669,2866670,2611411,2468509,2968043,3187922,3051273,3520086,3652437,3685780,3290852,3174901,3399305,3503589,3509156,3591525,3686778,3310228,3596329,3283333,3514378,3564108,3715842,3669975,3001171,2972211,2684674,3222663,2537913,2688418,3248360,2769959,3204272,3079209,3254127,3083495,3125125,3252930,3486519,2823388,3411681,2582934,3793794,3895748,3819125,3582294,3808400,3801042,3710605,3996353,4090100,3617015,3937189,3648322,3893082,3785780,4202075,3915700,4243157,3455018,7226337,
2025-01-12 20:07:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:07:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:00,3497544,3473234,3459083,3340947,3545509,3470984,3389346,3130181,2990761,2595757,2948155,2524110,2655303,2468029,2972271,2372995,3157779,3148263,3129104,2906814,3301402,2765089,2668525,2647616,3369620,3555376,3537636,3017885,3174103,3209576,2976475,3001308,3061499,3245492,2471978,3293551,2501327,2839622,2635129,3231752,3157517,2642063,3091484,2829932,2870706,2607939,2514633,2840500,3152966,3019162,3530605,3594567,3700894,3570467,3213648,3376143,3522153,3546366,3580647,3616760,3149018,3606841,3568627,3540572,3361531,3746031,3749591,2864930,2858543,2751967,2832980,2626014,2771179,3249442,2770330,3356906,2985412,3183519,3068679,3143847,3023436,3426280,2695802,4046372,2584413,3763682,3871082,3855221,3684068,3773984,3822772,3768216,3930092,4065135,3583734,4221005,3699315,3887920,3768737,4069366,3629970,4090407,3652381,4813834,
2025-01-12 20:08:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:30,3479930,3469021,3432773,3348298,3543280,3414751,3382038,3155621,3058404,2619470,2676905,2519687,2705109,2499258,2835793,2424622,2781373,2781599,3156784,2936132,3352731,2747211,2673387,2673023,3422114,3505038,3534388,2965224,3154205,3148060,2973295,3006137,3065836,3207510,2761809,3272352,2554542,2882430,2713539,3218781,3113558,2536328,3083593,2864235,2884452,2605023,2666846,2915550,3101241,2968866,3520902,3481273,3748330,3527679,3203040,3429679,3564752,3546230,3563769,3737645,3200435,3565379,3904762,3616376,3715025,3698767,3756554,2771559,2827168,2850747,3322543,2507114,2864305,3211706,2818762,3387258,3025873,3305008,3152887,3238496,3211441,4023998,2754370,3991108,2588056,3689903,3929749,3814785,3667182,3813097,3836230,3683565,3990418,3961043,3623119,4220855,3698436,3773862,3779401,4016527,3659166,4070289,3625678,7206349,
2025-01-12 20:08:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:00,3482755,3439138,3430702,3220242,3546805,3304550,3378552,3172439,3060477,2609187,2776602,2225177,2704955,2437067,2806526,2444142,3196695,3204240,3153168,2911573,3336558,2761459,2689629,2694308,3330042,3543897,3471510,2965341,3300361,3237185,2896793,3000376,3069873,3192416,2125259,3363619,2549012,2908027,2667366,3127491,3113552,2544567,3147143,2863678,2953481,2584856,2582620,2898053,3257708,3053912,3635165,3513438,3701883,3501444,3181238,3418295,3497775,3514306,3595079,3579979,3181452,3550357,3714286,3577054,3641660,3666569,3632230,2778930,2824289,2853994,3248999,2558730,2847916,3217496,2834375,3241525,3046584,3215770,3638038,3146490,3779791,3538224,2729544,3350598,2610269,3727347,3897278,3839708,3714451,3840354,3508721,3702873,3892359,4060431,3594909,3883981,3627523,3811141,3771714,4096660,4102289,3756650,3748415,7258449,
2025-01-12 20:09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:30,3499599,3494638,3449273,3252199,3539179,3299285,3362678,3113002,3039097,2620276,2442231,2517418,2690954,2399897,2817549,2437694,3201279,3213298,3151330,2916242,3335303,2755166,2676368,2698208,3347878,3517407,3506648,2942646,3293433,3252310,2922012,2981153,3075576,3191990,2419567,3348200,2527229,2923540,2734599,3172815,3114182,2557942,3118270,2830236,2869045,2618461,2615103,2962014,3264616,2959504,3590529,3594138,3760257,3520559,3194794,3444476,3312152,3613890,3604056,3568698,3156234,3585523,3403509,3678429,3649357,3716890,3763522,3018801,2905061,2921391,3247753,2496864,2883480,3232170,2817299,3286755,3008705,3207825,3552450,3179372,3512262,3392134,2659475,3291426,2594294,3663124,3891818,3804559,3697253,3787315,3902919,3685655,3918827,4059016,3522533,4177566,3646271,3843127,3741418,4044168,3728718,4300661,3573321,7102180,
2025-01-12 20:09:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:00,3487986,3445584,3412711,3285819,3518244,3381861,3365416,3118926,3057750,2638853,2469520,2557446,2729380,2365860,2769305,2456845,3211919,3217993,3192466,2794493,2910169,2764333,2704572,2708437,3256633,3507108,3488561,2966735,3343916,3281910,2894717,2982032,3062082,3236582,2255341,3339593,2548528,2944733,2799562,2657102,3114812,2573262,3194085,2892077,2907758,2663708,2638515,2850555,3326126,2971063,3636716,3596057,3710253,3490048,3234424,3428480,3545253,3610534,3610656,3627212,3305250,3579370,3777778,3643842,3693105,3743157,3745311,2985464,2870832,2856776,3252116,2528634,2743855,3271049,2830702,3297197,2984065,3155484,3124048,3122386,3075158,3372048,2707736,3283356,2600324,3683727,3917589,3912048,3738147,3803677,3770247,3713111,4150391,3979691,3582177,3984233,3640843,3809980,3765821,4044341,3707434,3858122,3566018,7152632,
2025-01-12 20:10:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:30,3525387,3449809,3498873,3365441,3519347,3345516,3356454,3084832,3044422,2617343,2640585,2509642,2709132,2369715,2767089,2453474,3194257,3193769,3146379,2592780,3291332,2725778,2668788,2732343,3247569,3482389,3393656,2923405,3288609,3206450,2939945,3009080,3080237,3245539,2200199,3363625,2587309,2887378,2813719,2630639,3168093,2586830,3204778,2921478,2957147,2650826,2601396,2982887,3326393,2969241,3698656,3598678,3675834,3457674,3201211,3413008,3428002,3548328,3544063,3609224,3195001,3554963,3777778,3506738,3559183,3546147,3652877,3027404,2880798,2824357,3212585,2523891,2855055,3243782,2830462,3206822,2979866,3054393,2896814,3184510,3601731,3423223,2704777,3845181,2624478,3714885,3876708,3873909,3716974,3825044,3802114,3708643,3918836,4268553,3602807,4222789,3622937,3873034,3752520,4049045,4019174,3955160,3582806,7173310,
2025-01-12 20:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:00,3488228,3477467,3484146,3345357,3520414,3378976,3379398,3175686,3049128,2615130,2555388,2527112,2721614,2420725,2815861,2473612,3208428,3226683,2769713,2685789,3322518,2724957,2685543,2718054,3329405,3476341,3470377,2963490,3304947,3122297,2958250,3076885,3073235,3282535,2255301,3395176,2502307,2981609,2745003,2638647,3158932,2615038,3187195,2852023,2973091,2659552,2642262,3039647,3243092,2923797,3659805,3615938,3949187,3553796,3184422,3474161,3314512,3512534,3577436,3541230,3497402,3523494,3777778,3533450,3662059,3549680,3672307,3001918,2906399,2788546,3176608,2573615,3289642,3265717,2798948,3234804,2924418,3174158,2397032,3129644,3577908,3333075,2716384,3267260,2607477,3542013,3904541,3891968,3709949,3774764,3747156,3679295,3690459,3969906,3819620,4096659,3826066,3846104,3682326,4069373,3741605,4348641,3609735,7083316,
2025-01-12 20:11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:30,3502558,3368203,3470962,3321180,3509326,3331528,3367311,3178886,3017718,2596539,2520966,2501089,2715025,2435426,2816260,2482323,3168542,3219130,2775378,2800655,3330945,2740209,2696867,2736176,3360723,3523313,3497056,2966674,3252373,3108392,2919611,3054065,3079337,3295722,2282819,3351475,2499032,2922065,2743761,2565483,3142709,2597440,3179690,2860915,2903835,2679090,2646471,2991926,3305025,2971400,3671205,3641054,3699865,3445890,3186101,3390848,3330221,3492749,3569155,3652705,3124629,3597976,3777778,3565549,3648962,3663871,3678655,2973369,2897088,2961724,3073032,2538621,2727610,3171844,2808082,3192035,2882630,3085929,2493356,3147990,3004198,3361438,2689207,3246608,2619835,3471724,3911697,3932681,3699781,3762143,3724659,3717834,3645613,3997004,3814480,4225576,3834675,3841547,3723770,4302666,3700369,4215053,3585017,7120773,
2025-01-12 20:11:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
